prolificid,age,gender,lifesat_2,po_spectrum_scale_1,po_engaged_1,traits_1,traits_2,traits_3,traits_4,traits_5,traits_6,traits_7,traits_8,traits_9,traits_10,traits_11,traits_12,traits_13,traits_14,traits_15,traits_16,traits_17,traits_18,traits_19,traits_20,imagine_traits_1,imagine_traits_2,imagine_traits_3,imagine_traits_4,imagine_traits_5,imagine_traits_6,imagine_traits_7,imagine_traits_8,imagine_traits_9,imagine_traits_10,imagine_traits_11,imagine_traits_12,imagine_traits_13,imagine_traits_14,imagine_traits_15,imagine_traits_16,imagine_traits_17,imagine_traits_18,imagine_traits_19,imagine_traits_20,change_traits_1,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9,values_10,values_11,values_12,values_13,values_14,values_15,values_16,values_17,values_18,values_19,values_20,values_21,values_22,values_23,values_24,values_25,values_26,values_27,values_28,imagine_values_1,imagine_values_2,imagine_values_3,imagine_values_4,imagine_values_5,imagine_values_6,imagine_values_7,imagine_values_8,imagine_values_9,imagine_values_10,imagine_values_11,imagine_values_12,imagine_values_13,imagine_values_14,imagine_values_15,imagine_values_16,imagine_values_17,imagine_values_18,imagine_values_19,imagine_values_20,imagine_values_21,imagine_values_22,imagine_values_23,imagine_values_24,imagine_values_25,imagine_values_26,imagine_values_27,imagine_values_28,change_values_1,goals_1,goals_2,goals_3,goals_4,goals_5,goal_importance_1,goal_importance_2,goal_importance_3,goal_importance_4,goal_importance_5,goal_length_1,goal_length_2,goal_length_3,goal_length_4,goal_length_5,goal_likelihood_6mo_1,goal_likelihood_6mo_2,goal_likelihood_6mo_3,goal_likelihood_6mo_4,goal_likelihood_6mo_5,goal_likelihood_5yr_1,goal_likelihood_5yr_2,goal_likelihood_5yr_3,goal_likelihood_5yr_4,goal_likelihood_5yr_5,goal_likelihood_ever_1,goal_likelihood_ever_2,goal_likelihood_ever_3,goal_likelihood_ever_4,goal_likelihood_ever_5,past_goals_1,past_goals_2,past_goals_3,past_goals_4,past_goals_5,past_goals_imp_1,past_goals_imp_1_TEXT,past_goals_imp_2,past_goals_imp_3,past_goals_imp_4,past_goals_imp_5,past_goals_reason_1,past_goals_reason_1_TEXT,past_goals_reason_2,past_goals_reason_3,past_goals_reason_4,past_goals_reason_5,change_goals_1,events_unrelated_1,events_unrelated_2,events_unrelated_3,unrelated_valence_1,unrelated_valence_2,unrelated_valence_3,unrelated_importance_1,unrelated_importance_2,unrelated_importance_3,unrelated_mem_1,unrelated_mem_2,unrelated_mem_3,events_related_1,events_related_2,events_related_3,related_valence_1,related_valence_2,related_valence_3,related_importance_1,related_importance_2,related_importance_3,related_mem_1,related_mem_2,related_mem_3,events_unrelated_1.1,events_unrelated_2.1,events_unrelated_3.1,events_related_1.1,events_related_2.1,events_related_3.1,prev_unr_1_valence_p_1,prev_unr_1_valence_c_1,prev_unr_1_imp_p_1,prev_unr_1_imp_c_1,prev_unr_2_valence_p_1,prev_unr_2_valence_c_1,prev_unr_2_imp_p_1,prev_unr_2_imp_c_1,prev_unr_3_valence_p_1,prev_unr_3_valence_c_1,prev_unr_3_imp_p_1,prev_unr_3_imp_c_1,prev_rel_1_valence_p_1,prev_rel_1_valence_c_1,prev_rel_1_imp_p_1,prev_rel_1_imp_c_1,prev_rel_2_valence_p_1,prev_rel_2_valence_c_1,prev_rel_2_imp_p_1,prev_rel_2_imp_c_1,prev_rel_event_3_1,prev_rel_3_valence_p_1,prev_rel_3_valence_c_1,prev_rel_3_imp_p_1
5a7dec1d2a842c0001fc7954,64,1,6,95,8,3,6,1,6,6,3,5,2,7,6,1,1,5,1,1,1,1,1,1,1,8,5,1,5,6,3,4,8,5,5,1,1,4,1,1,1,1,1,1,1,1,2,6,7,7,7,7,3,6,6,2,6,5,7,7,6,7,6,5,7,7,7,7,7,7,7,2,3,6,3,6,7,7,6,6,2,6,7,4,5,6,6,7,6,7,6,6,7,7,7,7,7,6,7,3,4,7,1,becoming rich over time,staying healthy,not letting down God,being happy,saving the world ,7,7,7,4,3,30 years,forty years,forty years,forty years,thirty years,1,6,7,4,2,5,7,7,5,2,6,6,7,4,4,Nol,No,No ,No ,No,3,,3,3,3,3,5,,5,5,5,5,1,Kept working,Kept eating,Still believe that Trump is my hero,100,100,100,6,7,7,6,7,7,The Democrats committed massive  voter fraud,Trump won the election,people are stupid,0,100,83,7,6,6,7,7,7,Finding out about a health issue,making a lot of money in the past month,finding out about my sister's cancer,Joe Biden definitely has dementia issues,Trump seems immune to any media criticism,The polls are so very biased against Trump,100,100,6,7,93,87,6,6,100,100,7,7,72,96,6,6,92,100,6,5,23,39,5,6
5e0e32ee1d4607573dc85b1f,39,2,6,50,2,7,7,6,6,6,7,7,6,7,7,1,1,1,2,3,2,2,1,1,2,6,6,6,6,5,6,6,5,6,6,1,1,1,2,8,8,8,1,1,8,1,4,4,4,0,0,7,1,7,7,4,4,3,6,7,1,5,5,5,5,7,7,4,4,0,5,0,0,0,4,4,4,1,1,7,4,7,7,4,6,5,7,7,2,5,7,6,5,7,7,4,5,1,1,1,1,1,1,finish my counseling internship,get my master's degree,buy a home ,travel the world ,improve myself ,7,7,7,6,7,2 years ,5 years ,5 years ,5 years ,5 years ,1,1,1,1,1,7,7,6,1,4,7,7,7,6,6,,,,,,,,,,,,,,,,,,1,I received my 4 year sobriety chip at Celebrate Recovery,My counseling internship registration was approved by the state of Texas ,I spoke to my possible biological father for the first time ,100,100,70,7,7,6,7,7,7,Trump supporters were physically attacked by Biden supporters ,Conspiracy theories are circulating on Facebook about Democrats rigging the election ,Obama spoke out about his views concerning Trump & Biden,0,50,50,1,1,1,7,7,7,I finished my counseling practicum,I've been seeing a new man,I started lifting weights,My favorite tv shows were interrupted because presidential debates etc. were broadcast live,I was involved in a big political discussion that turned into an argument among my friends over who to vote for,There are constant discussions about the election where good conversation used to be,100,100,7,7,100,100,7,7,100,100,7,7,40,40,0,0,30,50,0,0,45,50,0,0
59894fbbda239a0001fb8e16,60,2,7,4,9,6,5,3,5,6,5,6,6,6,6,1,1,1,1,1,1,1,1,1,1,6,3,4,6,6,6,5,5,5,5,3,5,1,1,8,1,1,3,8,1,1,7,0,1,7,0,7,7,6,5,0,6,3,6,2,4,2,1,7,1,1,3,0,0,0,2,5,7,7,7,7,1,7,1,7,7,4,1,4,6,5,5,5,2,2,2,6,2,3,4,1,1,4,3,1,5,7,1,move to another state,find a new house,sell my old house,buy a new car,get a new job,7,7,7,4,7,20,20,10,5,5,4,4,5,3,4,7,6,7,5,6,7,7,7,6,7,,,,,,,,,,,,,,,,,,1,bought some new clothes,went grocery shopping,went out to dinner with my boyfriend.,91,65,97,6,6,6,6,4,7,watched news online to see who won,looked for sites that have results,talked  to a friend about who won.,53,53,57,5,5,2,4,4,4,I found a place on airbnb to vacation,I went to my bank to get cash,i visited a friend at her house,i called the county clerk to request a mail in ballot,I got a mail in ballot and filled it out and mailed it in,i called the clerk to see if she received my ballot back.,89,89,7,7,67,83,6,6,48,79,5,3,54,59,6,5,77,85,6,6,40,43,6,6
5c50c73cecd461000198fea1,28,1,7,75,7,5,7,5,6,7,6,4,2,7,5,1,1,1,1,1,2,2,2,1,1,2,5,8,4,5,5,5,6,6,6,8,8,1,1,8,1,8,8,8,1,1,1,0,3,2,0,2,1,2,1,4,1,0,1,3,4,3,1,0,1,1,1,1,2,1,1,1,2,0,2,1,1,1,1,2,3,3,3,3,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,4,1,1,Invest more,Start a family,Get promoted,Buy a fun car,See the world,7,6,7,5,6,5 years,5 years,2 years,10 years,8 years,7,1,2,1,1,7,7,7,5,5,7,7,7,7,7,,,,,,,,,,,,,,,,,,1,Seen family,Invested money,Worked from home,80,85,45,6,4,7,7,4,2,Recounting ,Lawsuits,Trump does not want to leave,50,35,15,4,3,5,1,1,3,I saw my family for the first time in a while due to the pandemic,I invested into a video game set up for my own leisure,I got some new assignments at work,I made sure to check than I am registered to vote,I started getting much more involved in the candidates and learning about the views they have,Lots of time spent watching debates and town halls and interviews,100,85,7,7,85,70,4,5,85,70,4,4,100,70,4,5,100,100,7,7,100,85,5,6
5a791168f49c9a0001f31061,42,1,9,19,9,7,7,7,6,5,7,6,5,5,5,3,2,1,1,2,2,2,2,1,1,5,5,5,5,4,5,6,4,4,4,2,8,1,1,1,8,1,1,8,1,2,0,0,7,0,0,7,7,6,0,0,6,5,0,0,2,5,0,6,6,0,6,0,0,0,0,0,7,0,1,1,6,1,1,6,7,1,1,1,1,1,1,1,1,6,1,6,5,1,1,1,1,7,6,1,7,1,1,Bicycle tour the USA.,Bicycle tour the world.,Keep exercising.,Eat healthy food.,Be kind to people.,7,7,7,7,7,2,2,3,2,1,1,1,7,7,6,7,7,7,7,6,7,7,7,7,6,,,,,,,,,,,,,,,,,,1,Rode my bicycle to McAlister's to buy club sandwiches.,Received a text from my sister with a photo of her baby.,Received the Ortlieb bike bags in the mail for my touring bicycle.,100,100,100,6,7,6,2,1,7,President Trump has lawyers filing lawsuits in different states contesting the votes.,Joe Biden continues to ask Americans to stay calm and let the process work itself out.,Mitch McConnell letting it be known that a President will be in office by January for the inauguration.,29,95,100,3,6,7,6,5,5,I went to Jeju Sauna. It is a Korean Traditional Bath House Spa.,I rode my bike to 44 miles roundtrip to eat two chicken sandwiches for a market research company.,I found $71 on the ground.,I watched parts of the Trump and Biden debate.,I watched parts of the Pence and Harris debate.,I watched parts of Trump speaking about COVID-19 at a political rally.,100,100,7,7,91,92,6,6,100,100,7,7,71,39,5,2,71,61,5,1,18,7,2,0
5ca17355f1e809001169e3c8,34,1,5,27,9,4,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,3,5,5,6,5,5,5,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,7,0,0,0,0,0,0,0,1,2,1,7,0,3,5,0,0,2,4,0,4,3,2,2,1,2,1,1,7,1,1,1,1,2,1,1,1,3,3,7,1,3,5,1,1,2,4,1,3,1,1,Buy a luxury car,Buy an individual house,Learn about stock market,start invest in stock market,Save money for my daughter's education,4,6,6,6,7,2 years,3 years,1 year,1 year,5 years,1,1,4,4,1,7,7,6,7,4,7,7,7,7,7,,,,,,,,,,,,,,,,,,1,Maintained social distance outside,Went for a grocery shopping,Bought a fish tank,100,50,100,7,5,5,4,1,7,Post Election results news,Trump's unnecessary claims for the election fraud,Georgia Election results,82,0,64,5,1,5,6,1,5,too much work,sleepless nights,become tired soon,started watching news closely,discussing with friends about politics,spending more time in front of tv,10,10,2,1,11,11,1,1,8,7,1,1,69,69,5,5,73,76,5,5,50,50,4,4
5df58b28ecb3ea3ed1ceea37,25,2,7,39,6,1,6,5,6,1,6,7,7,7,2,3,1,1,1,2,2,1,2,1,1,3,5,1,5,4,1,5,5,4,4,1,1,1,1,1,1,1,1,1,1,3,5,5,1,6,1,0,6,7,5,7,5,5,5,6,1,3,0,1,6,4,1,4,6,2,6,1,1,5,4,5,3,4,1,1,7,6,6,7,6,6,6,7,1,2,3,5,6,5,2,4,4,4,4,3,2,4,1,To pay off student loans,To get married,To move back to PA,To have two kids,To buy a new car,7,6,7,3,5,5 years,15 years,1 year,1 month,4 months,1,1,1,1,1,3,3,5,2,6,5,6,7,6,7,,,,,,,,,,,,,,,,,,5,I flew home to PA,I went to the orthondontist,I went to orange theory,74,75,68,7,7,5,7,7,7,Trump refuses to concede,Donald Trump Jr tests positive for COVID,Joe Biden wins Georgia,0,22,100,5,2,7,7,2,7,Working from home,Beginning a diet,Getting serious about working out,voting for the election,watching the VP debate,watching the presidential debate,83,71,5,5,68,61,6,6,75,73,6,5,96,96,6,6,20,28,5,3,18,26,7,5
574eab79c18847000e071119,39,2,1,80,6,5,6,7,6,4,6,6,1,6,2,1,2,2,1,1,4,1,5,3,2,1,3,4,4,1,4,5,2,4,8,4,3,5,1,4,6,1,4,8,1,2,7,6,7,7,0,7,5,2,7,4,6,7,7,7,3,6,5,6,5,7,2,6,3,6,5,1,3,1,7,7,7,7,1,7,6,3,6,5,7,5,7,7,4,6,5,4,5,7,3,5,4,5,6,1,2,1,3,Losing weight,Getting a car,Moving to a new place,Switching phone companies,Exercising more,7,7,6,5,6,8 months,3 years,6 months,2 months,12 months,5,3,5,6,6,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,1,I fell on the wet sidewalk going to the store.,I rearranged my bedroom,I bought a lot of canned goods on sale,0,90,100,1,5,7,6,6,7,The media is being unfair to President Trump.,Social media is censoring people who believe the election has been rigged.,The State of Michigan has certified their votes for Biden for the electoral college.,0,0,0,5,7,7,5,7,3,I tried the yoni pearls for the first time.,I started to drink more fruit smoothies on a regular basis.,I bought a hands free headset on ebay last week.,I watched the Presidential Debate,I watched the Vice Presidential Debate,I watched the reacted version of the Presidential debate on SNL,100,100,7,6,100,100,7,5,70,70,6,1,40,50,6,5,50,50,5,2,85,80,4,0
57e3fe4a813eb300018266eb,32,2,0,50,1,1,4,7,5,2,1,3,1,1,4,6,1,1,1,4,5,1,1,1,1,1,3,4,3,1,3,2,1,5,3,3,3,1,3,1,5,1,3,2,1,1,4,7,7,0,7,7,7,0,0,0,0,0,0,0,4,4,0,1,1,4,7,0,0,2,4,0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Successful online shop,Web Design free lance,Able to pay off credit card bill,Driving,Get a car,7,7,7,7,7,10 years,10 years ,5 years ,15 years,15 years,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,cleaning area,vaccumming,cleaning kitchen,cleaning cat box,cleaning cat food area,9,,9,9,9,9,3,,3,3,3,3,1,helping clean house,crochet project for store,buying yarn,50,100,100,7,7,7,7,7,7,People demanding a recount in certain states,Joe Biden seemingly is the winner,Kamala Harris would be the first female vice president,0,82,84,4,7,7,1,1,1,need to pay off debt,got a commission to make a crochet sweater,completed an expansion for an mmo game,hearing parents complaining about it,mail in ballots,ads from candidates,50,50,7,7,100,100,7,7,100,100,7,7,0,0,0,0,50,50,7,3,17,0,0,0
5deaf334789cb321c7f002c2,53,2,4,60,5,3,7,6,7,5,7,7,2,7,4,3,2,3,7,3,7,3,4,2,3,2,6,5,6,8,6,6,8,6,3,8,2,8,6,2,6,1,8,1,4,2,0,0,7,0,0,4,0,0,0,0,0,0,0,0,6,4,0,0,2,4,4,0,0,0,3,0,7,0,1,1,6,1,1,2,1,1,1,1,1,1,1,1,7,5,1,1,2,3,3,1,1,4,1,1,7,1,1,Lower my debt,Make more money,redo the landscaping in our yard,Organize the house,Lose some weight,7,7,6,6,4,several years,several years,one year,several years,four years,6,5,7,5,2,7,7,7,7,5,7,7,7,7,5,,,,,,,,,,,,,,,,,,1,Fell out of the upper level in my work status.,Did a couple of major grocery shopping trips to stock before the holidays.,Took my partner to get the oil changed in his truck.,8,70,50,7,7,5,7,6,6,Joe Biden declared President-Elect by the media.,Trump still refuses to concede the election.,At least 30 lawsuits regarding the election have been thrown out of the courts as invalid.,20,20,20,7,7,7,7,7,6,Got new glasses,Started shopping for new tires,Cleaned up my desk,Started paying attention to early voter information,Watched the debate,Watched the news about the President's illness with COVID,20,30,7,6,80,81,6,6,91,93,4,4,75,81,6,7,8,8,2,1,7,0,6,3
5b9efb73d1ff7a00013bfe84,53,2,0,0,6,3,5,3,4,3,3,4,1,4,5,5,4,5,5,5,7,5,5,5,5,2,4,3,3,8,3,3,1,3,4,4,3,4,4,4,6,5,3,4,4,1,7,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,4,0,6,7,2,4,7,1,1,7,1,7,7,1,1,1,1,1,1,1,1,1,,7,1,2,1,2,4,1,5,2,2,3,1,lose weight,make more money,,,,5,5,,,,2 years,13 years,,,,1,1,,,,3,1,,,,3,1,,,,,,,,,,,,,,,,,,,,,1,moved back into my condo,got groceries delivered ,made a bonus at work,50,97,100,6,7,5,7,6,6,trump challenges vote counts,trump loses all court appeals,biden starts naming cabinet,0,100,33,7,7,5,7,7,4,got a flu shot,someone I know had a baby,celebrated my birthday,i voted,i watched the only presidential debate,i watched the only vice presidential debate,90,96,4,4,50,50,0,0,19,11,1,1,50,50,1,1,11,13,1,1,11,45,0,0
586372cae16d530001b345b8,64,2,0,50,7,4,7,7,6,7,6,6,3,7,7,1,1,5,1,1,4,5,2,1,1,6,6,5,4,6,2,5,8,4,4,1,1,5,4,8,4,8,8,1,1,1,0,0,1,4,6,0,6,0,0,0,0,0,0,0,0,6,7,6,4,6,1,0,0,7,5,0,7,0,1,5,1,2,6,1,7,1,1,,1,1,1,1,,6,6,6,4,6,6,1,,3,3,1,6,5,1,Weight loss,financial micro-investment,Other jobs out of the home other than surveys which I can also do,overcoming three falls I have taken with physical therapy,Getting the amount my church gave me during Cancer back to them.,7,7,6,5,7,24 months,2 months,6 months,3 days,8 months,5,4,6,7,6,7,7,5,6,6,,,6,5,6,looking into how to deal with difficult people,getting to bed early and overcoming my body's cycle of bedtime after midnight it seems to be in dispite how much I try. ,,,,9,,9,,,,4,,3,,,,1,I had a Physical Therapy appointment and used traction machine for my back which I have never done. ,"I helped the local Animal Welfare Society in getting local strays taken to the vet for medical needs, as well as spay/neuter.","I had fallen and went to the Dr. when my right leg was hurting from the thigh, down the side of the leg.  ",100,100,100,7,7,7,4,6,6,The media called the election after midnight when it continued on and on. ,There was voter fraud in several states helping Biden. ,"Trump has taken several states to court, and the election results are still in limbo. ",70,0,0,6,7,7,6,7,7,"Fell five days ago hurting the right hand side of my groin, hip, and had pain into my knee.  Am now even having to use a walker which is quite stressful.","I and my significant other became involved with an animal welfare organization here as fosters for ferral cats during a Trap and Release program for spay/neuter and medical that our city, and the Animal Welfare Society have started.",We have a young neighbor whom we have discovered is very questionable that lives in the next building of our apartment complex.,I and my significant other obtained our absentee ballots and voted by mail.,Joe Biden announced candidacy for president.  ,Kamala Harris was selected as a running mate. ,0,0,6,6,100,92,7,7,100,100,5,5,100,100,7,7,29,40,2,6,19,20,5,6
5d89487b241e9c0015e25844,31,2,9,25,8,6,6,5,5,5,6,6,5,5,6,6,4,2,2,5,4,2,4,1,2,5,5,4,5,4,5,5,4,5,5,4,3,8,8,4,4,8,3,8,8,1,7,5,6,5,4,7,7,7,6,7,6,5,7,7,6,3,0,7,7,7,7,7,7,7,4,4,5,2,7,7,6,6,3,7,7,7,7,7,6,6,7,7,6,6,1,7,7,7,7,7,7,7,5,5,5,3,1,Advance my career,Buy a house,Have a child,Lose weight,Go on a holiday,7,6,6,6,4,3 years,1 year,3 months,15 years,6 months,5,3,1,4,1,7,7,7,4,7,6,7,7,3,7,,,,,,,,,,,,,,,,,,1,Dinner with friends,Zoom conference,Visit to the doctor,86,50,50,4,5,6,5,5,5,Rudi Giuliani saying nonsense,Trump refusal to admit loss,Biden started picking his team,20,0,50,5,7,6,6,7,3,Hiking,Reading books,Mom's birthday,Watching debates,Talking to my husband,Talking to my mom,80,85,3,4,50,55,3,3,85,80,6,6,60,50,6,5,70,50,6,6,50,50,3,3
5d012930cfeb82001817c9c9,29,2,8,31,5,3,6,4,4,6,5,5,4,5,4,4,2,3,3,4,4,3,5,4,4,2,4,3,3,3,2,4,2,3,3,2,2,2,2,2,2,2,2,2,2,4,3,4,0,3,3,3,4,4,4,3,2,3,4,3,0,1,3,0,2,2,2,4,2,0,4,0,0,2,2,5,3,3,2,2,4,4,4,5,3,5,3,3,3,4,3,4,2,2,3,4,4,5,5,1,1,3,3,to get a house, to get married ,to be healthy,to take care of my mental healthy,to exercise more,6,4,4,6,4,2 years,1 year,1 year,1 year,1 year,7,4,4,4,4,7,5,4,4,4,7,7,4,4,4,,,,,,,,,,,,,,,,,,4,i put an offer on a house,i had my birthday, i reconciled with my sister,100,77,83,7,4,6,7,4,5,the election was called,trump has not conceded,biden gave. speech,100,0,68,7,4,5,7,1,1,got promoted,went hiking,moved,watched presidential debate,watched VP debate,read articles,100,100,7,7,50,64,4,4,69,55,4,5,35,42,3,4,50,36,3,3,40,46,3,0
5af5262f1b55800001f4a418,47,2,6,14,7,5,6,4,6,6,6,6,5,7,6,2,1,2,3,2,2,1,2,2,2,4,5,3,5,5,5,5,4,6,5,8,1,8,2,8,8,1,8,8,8,1,7,6,6,1,2,1,4,7,7,7,5,5,7,7,1,7,5,5,6,5,7,7,7,1,3,5,1,3,7,6,6,2,2,2,4,7,7,7,5,5,7,7,3,7,5,4,6,5,6,6,6,3,3,4,2,3,1,lose weight,eat plant based,put money back in savings,work more hours,get teeth fixed,7,7,7,6,7,2 years,1 year,3 months,3 months,6 months,3,3,7,7,3,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,1,went out to eat,daughter visited,home repairs,100,100,84,6,7,6,7,7,7,Trump declared he won,Biden named the winner,Trump started lawsuits,0,100,0,1,7,,7,7,7,My dog has been sick,I breathed toxic cleaner fumes ; hurt my lungs,doing some renovations in kitchen,Friend and I watched the Presidential debate,A friend who is a big Trump supporter has had a change of heart,friend and I watched the Vice Presidential debate,0,0,7,7,0,0,7,7,83,93,7,7,31,20,4,4,100,100,5,5,27,29,2,2
5d9373b0e04970001ab482da,60,2,8,0,7,5,6,7,5,6,6,6,6,6,5,2,1,1,3,3,1,2,1,1,2,4,5,6,4,5,5,5,5,5,4,8,1,1,2,2,1,8,1,1,8,1,6,5,2,3,6,6,7,6,6,5,5,3,6,7,2,2,1,7,4,5,1,3,6,5,5,6,6,1,6,6,4,4,6,6,7,7,6,5,5,6,6,7,3,3,2,6,4,4,2,5,5,5,4,6,5,4,1,Develop as an artist,Plant a beautiful garden,Volunteer more,Help my parents more,Connect more with my community,7,6,6,7,5,50 years,20 years,3 years,1 year,3 years,5,4,2,3,2,6,7,6,7,6,7,7,7,7,6,,,,,,,,,,,,,,,,,,1,Celebrated Joe Biden's victory.,Went out for pizza with a friend.,Met with family in a park.,100,100,100,7,4,4,7,7,7,The Trump legal team gave a crazy press conference.,Mitt Romney issued a fierce rebuke of Trump's attitude and behavior.,The state of Georgia certifies the results of the election.,0,80,100,3,5,7,7,7,7,I harvested a ton of peaches and apricots from the trees in my yard.,I went out for brunch with friends.,I moderated a volunteer meeting at work.,I watched the first presidential debate.,I watched the vice-president candidates debate.,I had an intense political discussion with my in-laws.,100,100,5,4,100,100,4,4,91,91,5,5,18,28,5,4,39,50,5,4,18,19,2,2
570b8aa8b9b52b00102d97f2,68,2,8,100,9,3,7,4,7,7,7,7,6,7,7,1,1,2,4,1,3,1,1,1,1,1,6,4,6,6,5,5,4,6,6,1,1,1,2,1,2,1,1,1,1,1,0,7,7,0,7,0,7,0,0,0,0,0,0,0,6,7,7,2,7,7,7,0,0,7,6,7,7,0,1,7,7,1,7,1,7,1,1,1,1,1,1,1,6,7,7,2,7,7,7,1,1,7,6,1,7,1,1,Stabilizing my in-home nursing staff to a regular schedule,Actually going into real retirement,Improving the regularity of my medical treatments,Increase in my physical therapy participation,Maintaining my independence as long as I possibly can,7,5,6,6,7,About a month,About three years,About a year and a half,About a year and a half,About four years ago,6,2,6,6,2,6,7,7,7,6,6,7,6,6,6,,,,,,,,,,,,,,,,,,1,Started looking for in-home nursing staff replacements,Conducted several in-home hands-on interviews with prospective nursing staff,Hired two nursing staff members continued interviewing others,71,80,95,7,7,7,7,7,7,Several lost ballots in Georgia have shown up,Irregularities have been found in Wisconsin,Former VP Joe Biden continues to think he is the president elect in spite of the vote still being out.,50,50,0,7,7,7,7,7,7,My pastor's wife died of the COVID-19 virus,I've had to call in multiple substitute in-home nursing caregivers,I've started working on a new quilt,I watched the first presidential debate,I watch the Democratic second debate/Townhall,I watched the Republican second debate/Townhall,10,25,7,7,10,10,7,7,100,100,7,5,100,81,7,7,100,81,7,7,100,100,7,7
5d75af57bcfd5b001b192708,66,2,9,9,8,6,6,6,6,6,6,6,7,6,5,3,1,2,1,1,1,1,1,1,2,5,5,5,5,5,5,5,6,5,4,8,1,1,1,1,1,1,1,1,1,1,6,3,3,5,3,5,7,6,6,6,6,6,6,7,5,4,2,6,6,4,3,6,0,1,7,6,3,6,7,6,6,6,4,5,7,7,7,7,7,6,7,7,4,5,1,5,6,5,5,7,7,6,7,7,3,7,1,pay debt,travel,,,,7,7,1,1,1,1 year,2 years,0,0,0,5,5,1,1,1,7,6,1,1,1,7,7,1,1,1,,,,,,,,,,,,,,,,,,1,Adopted a dog,Shopped for elderly person,attended a Farmer's market,100,100,100,7,7,6,7,7,6,vote recount,trump being an idiot,the right being idiots,0,0,0,3,4,5,7,7,7,stayed home because of pandemic,bird watched on line,worked online,debates,election,winner called,82,92,6,6,100,100,7,6,100,100,7,7,25,26,2,2,100,100,7,7,100,100,7,7
5c509cad3e4c8400010ac228,36,1,10,80,8,4,4,7,7,4,7,7,4,7,6,1,1,1,1,1,1,1,1,1,1,4,3,6,6,4,6,6,4,6,6,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,6,6,7,5,6,7,7,5,6,0,0,7,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7,7,7,6,6,6,7,7,5,6,1,1,7,5,1,1,1,1,1,1,1,1,Finish college,Marry my girlfriend,Get a better paying job,Buy a house,,7,7,7,7,,5 years,2 years,2 years,2 years,,1,2,3,2,,7,7,7,7,,7,7,7,7,,,,,,,,,,,,,,,,,,,1,Zoom chatted with the entire family.,Took care of my sick girlfriend,Put up Christmas decorations.,100,0,100,7,7,3,7,5,5,Trump hasn't conceded,There are ongoing lawsuits,Biden is started to form his cabinet.  ,50,40,50,7,7,6,7,7,6,Celebrated Grandma's brithday,Got COVID-19 and recovered,Went to a bar for the first time this year,I voted,I discussed candidates with my family,I watched coverage on the elections.,100,100,7,7,0,0,7,7,80,80,5,5,100,100,5,5,60,60,2,2,10,10,5,1
5a1cddb4087f2e0001eafb99,42,2,2,50,0,2,6,7,6,3,6,7,2,6,5,3,2,1,3,2,2,1,2,1,2,1,6,6,6,4,5,6,1,6,4,2,2,1,8,8,2,1,8,1,1,1,4,1,6,0,0,5,4,0,0,0,0,0,0,0,2,0,0,7,7,7,5,0,0,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,7,1,1,1,1,1,1,1,1,1,get a car,buy a house,get married,be more financially stable,be closer with family,7,4,1,7,6,1 year,10 years,1 year,10 years,6 years,4,1,1,4,1,7,5,5,7,5,7,7,7,7,7,,,,,,,,,,,,,,,,,,1,went to a speciality doctor,got new meds,found childcare,90,93,100,7,7,7,7,7,7,recounts,lawsuits,protests,10,9,0,5,7,1,3,2,1,went to the doctor,medical tests,put on medication,mail in voting,voter fraud,new president,100,100,7,7,100,100,7,7,100,100,7,7,50,11,1,6,0,0,6,7,21,0,7,7
